Customer ID	Full Name	Date of Purchase	Age	State	MTN Device	Gender	Satisfaction Rate	Customer Review	Customer Tenure in months	Subscription Plan	 Unit Price 	Number of Times Purchased	 Total Revenue 	Data Usage (gb)	Customer Churn Status	Reasons for Churn
CUST0235	Michael Savage	1/25/25	33	Yobe	Broadband MiFi	Male	5	Excellent	34	120GB Monthly Broadband Plan	" ?24,000 "	17	" ?408,000 "	176.6	No	
CUST0236	Omamuzo Stephenson	3/25/25	69	Imo	Mobile SIM Card	Female	3	Good	26	165GB Monthly Plan	" ?35,000 "	17	" ?595,000 "	120.7	No	
CUST0237	Maryam Moore	3/25/25	56	Ondo	4G Router	Male	3	Good	14	25GB Monthly Plan	" ?9,000 "	12	" ?108,000 "	142.22	No	
CUST0238	John Patel	2/25/25	69	Adamawa	Mobile SIM Card	Female	1	Poor	57	1.5GB 2-Day Plan	 ?600 	2	" ?1,200 "	11.09	No	
CUST0239	Bala Holt	3/25/25	50	Abuja (FCT)	5G Broadband Router	Female	2	Fair	44	200GB Monthly Broadband Plan	" ?25,000 "	4	" ?100,000 "	162.9	No	
CUST0239	Bala Holt	3/25/25	50	Abuja (FCT)	Broadband MiFi	Female	2	Fair	44	120GB Monthly Broadband Plan	" ?24,000 "	18	" ?432,000 "	173.67	No	
CUST0239	Bala Holt	3/25/25	50	Abuja (FCT)	Mobile SIM Card	Female	2	Fair	44	500MB Daily Plan	 ?350 	18	" ?6,300 "	148.61	No	
CUST0240	Omamuzo Roberts	1/25/25	46	Zamfara	5G Broadband Router	Female	4	Very Good	45	30GB Monthly Broadband Plan	" ?9,000 "	7	" ?63,000 "	148.86	No	
CUST0240	Omamuzo Roberts	1/25/25	46	Zamfara	Mobile SIM Card	Female	4	Very Good	45	12.5GB Monthly Plan	" ?5,500 "	12	" ?66,000 "	166.08	No	
CUST0240	Omamuzo Roberts	1/25/25	46	Zamfara	Broadband MiFi	Female	4	Very Good	45	120GB Monthly Broadband Plan	" ?24,000 "	20	" ?480,000 "	109.55	No	
CUST0241	Bala Calhoun	1/25/25	40	Cross River	Broadband MiFi	Female	2	Fair	12	60GB Monthly Broadband Plan	" ?14,500 "	9	" ?130,500 "	56.18	No	
CUST0241	Bala Calhoun	1/25/25	40	Cross River	4G Router	Female	2	Fair	12	10GB+10mins Monthly Plan	" ?4,500 "	9	" ?40,500 "	32.61	No	
CUST0241	Bala Calhoun	1/25/25	40	Cross River	Mobile SIM Card	Female	2	Fair	12	2.5GB 2-Day Plan	 ?900 	5	" ?4,500 "	66.45	No	
CUST0242	Bola Miller	3/25/25	35	Niger	5G Broadband Router	Male	4	Very Good	50	60GB Monthly Broadband Plan	" ?14,500 "	17	" ?246,500 "	191.42	No	
CUST0242	Bola Miller	3/25/25	35	Niger	Broadband MiFi	Male	4	Very Good	50	30GB Monthly Broadband Plan	" ?9,000 "	6	" ?54,000 "	157.36	No	
CUST0242	Bola Miller	3/25/25	35	Niger	4G Router	Male	4	Very Good	50	165GB Monthly Plan	" ?35,000 "	13	" ?455,000 "	108.84	No	
CUST0243	Chinedu Elliott	3/25/25	60	Osun	Mobile SIM Card	Male	3	Good	43	16.5GB+10mins Monthly Plan	" ?6,500 "	1	" ?6,500 "	164.83	No	
CUST0244	Ifeanyi Austin	2/25/25	60	Nasarawa	Mobile SIM Card	Male	1	Poor	58	20GB Monthly Plan	" ?7,500 "	10	" ?75,000 "	51.69	No	
CUST0244	Ifeanyi Austin	2/25/25	60	Nasarawa	Broadband MiFi	Male	1	Poor	58	30GB Monthly Broadband Plan	" ?9,000 "	12	" ?108,000 "	182.31	No	
CUST0245	Michael Jones	2/25/25	73	Yobe	4G Router	Male	3	Good	19	65GB Monthly Plan	" ?16,000 "	7	" ?112,000 "	125.57	No	
CUST0246	Fatima Foster	2/25/25	70	Anambra	Broadband MiFi	Male	1	Poor	35	60GB Monthly Broadband Plan	" ?14,500 "	2	" ?29,000 "	143.52	No	
CUST0247	Chinedu Yates	3/25/25	25	Oyo	5G Broadband Router	Male	5	Excellent	51	450GB 3-Month Broadband Plan	" ?75,000 "	13	" ?975,000 "	77.91	Yes	Better Offers from Competitors
CUST0248	Boma Peterson	1/25/25	56	Kano	Broadband MiFi	Female	5	Excellent	44	30GB Monthly Broadband Plan	" ?9,000 "	17	" ?153,000 "	71.86	Yes	High Call Tarriffs
CUST0248	Boma Peterson	1/25/25	56	Kano	5G Broadband Router	Female	5	Excellent	44	150GB FUP Monthly Unlimited	" ?20,000 "	10	" ?200,000 "	58.32	Yes	High Call Tarriffs
CUST0248	Boma Peterson	1/25/25	56	Kano	Mobile SIM Card	Female	5	Excellent	44	3.2GB 2-Day Plan	" ?1,000 "	15	" ?15,000 "	56.66	Yes	High Call Tarriffs
CUST0249	Omamuzo Jones	2/25/25	66	Kano	5G Broadband Router	Female	2	Fair	11	120GB Monthly Broadband Plan	" ?24,000 "	12	" ?288,000 "	135.62	No	
CUST0249	Omamuzo Jones	2/25/25	66	Kano	Mobile SIM Card	Female	2	Fair	11	2.5GB 2-Day Plan	 ?900 	18	" ?16,200 "	110.93	No	
CUST0249	Omamuzo Jones	2/25/25	66	Kano	Broadband MiFi	Female	2	Fair	11	150GB FUP Monthly Unlimited	" ?20,000 "	1	" ?20,000 "	25.09	No	
CUST0250	Tamuno Lawrence	3/25/25	26	Abia	4G Router	Male	2	Fair	48	10GB+10mins Monthly Plan	" ?4,500 "	9	" ?40,500 "	123.57	No	
CUST0250	Tamuno Lawrence	3/25/25	26	Abia	Broadband MiFi	Male	2	Fair	48	150GB FUP Monthly Unlimited	" ?20,000 "	19	" ?380,000 "	23.37	No	
CUST0250	Tamuno Lawrence	3/25/25	26	Abia	5G Broadband Router	Male	2	Fair	48	30GB Monthly Broadband Plan	" ?9,000 "	18	" ?162,000 "	170.35	No	
CUST0251	Zina Nicholson	1/25/25	25	Cross River	5G Broadband Router	Male	2	Fair	17	300GB FUP Monthly Unlimited	" ?30,000 "	8	" ?240,000 "	134.42	No	
CUST0251	Zina Nicholson	1/25/25	25	Cross River	4G Router	Male	2	Fair	17	65GB Monthly Plan	" ?16,000 "	3	" ?48,000 "	57.38	No	
CUST0252	Bala Graham	3/25/25	56	Yobe	5G Broadband Router	Female	5	Excellent	22	300GB FUP Monthly Unlimited	" ?30,000 "	8	" ?240,000 "	1.46	Yes	Relocation
CUST0252	Bala Graham	3/25/25	56	Yobe	Mobile SIM Card	Female	5	Excellent	22	10GB+10mins Monthly Plan	" ?4,500 "	14	" ?63,000 "	142.58	Yes	Relocation
CUST0253	Zainab Blackwell	2/25/25	62	Borno	Mobile SIM Card	Female	4	Very Good	57	3.2GB 2-Day Plan	" ?1,000 "	20	" ?20,000 "	35.57	No	
CUST0253	Zainab Blackwell	2/25/25	62	Borno	5G Broadband Router	Female	4	Very Good	57	150GB FUP Monthly Unlimited	" ?20,000 "	5	" ?100,000 "	168.44	No	
CUST0254	David Rodriguez	1/25/25	41	Edo	Broadband MiFi	Male	1	Poor	47	120GB Monthly Broadband Plan	" ?24,000 "	2	" ?48,000 "	42.95	No	
CUST0254	David Rodriguez	1/25/25	41	Edo	5G Broadband Router	Male	1	Poor	47	120GB Monthly Broadband Plan	" ?24,000 "	18	" ?432,000 "	108.92	No	
CUST0254	David Rodriguez	1/25/25	41	Edo	4G Router	Male	1	Poor	47	165GB Monthly Plan	" ?35,000 "	5	" ?175,000 "	130.95	No	
CUST0255	Ejiro Miller	2/25/25	66	Osun	5G Broadband Router	Female	5	Excellent	9	30GB Monthly Broadband Plan	" ?9,000 "	20	" ?180,000 "	132.7	No	
CUST0255	Ejiro Miller	2/25/25	66	Osun	Mobile SIM Card	Female	5	Excellent	9	1.5GB 2-Day Plan	 ?600 	5	" ?3,000 "	151.56	No	
CUST0256	Alabo Smith	2/25/25	36	Enugu	4G Router	Male	3	Good	48	25GB Monthly Plan	" ?9,000 "	2	" ?18,000 "	74.2	Yes	Better Offers from Competitors
CUST0256	Alabo Smith	2/25/25	36	Enugu	Broadband MiFi	Male	3	Good	48	150GB FUP Monthly Unlimited	" ?20,000 "	12	" ?240,000 "	103.82	Yes	Better Offers from Competitors
CUST0257	Omamuzo Smith	3/25/25	76	Sokoto	5G Broadband Router	Male	1	Poor	3	300GB FUP Monthly Unlimited	" ?30,000 "	13	" ?390,000 "	75.64	No	
CUST0257	Omamuzo Smith	3/25/25	76	Sokoto	Mobile SIM Card	Male	1	Poor	3	7GB Monthly Plan	" ?3,500 "	3	" ?10,500 "	117.74	No	
CUST0257	Omamuzo Smith	3/25/25	76	Sokoto	4G Router	Male	1	Poor	3	25GB Monthly Plan	" ?9,000 "	8	" ?72,000 "	75.58	No	
CUST0258	Sarah Munoz	2/25/25	67	Ekiti	Mobile SIM Card	Female	5	Excellent	32	65GB Monthly Plan	" ?16,000 "	9	" ?144,000 "	103.15	Yes	Poor Customer Service
CUST0258	Sarah Munoz	2/25/25	67	Ekiti	Broadband MiFi	Female	5	Excellent	32	150GB FUP Monthly Unlimited	" ?20,000 "	6	" ?120,000 "	30.47	Yes	Poor Customer Service
CUST0259	Ejiro Collins	3/25/25	31	Osun	Mobile SIM Card	Female	1	Poor	52	1.5GB 2-Day Plan	 ?600 	14	" ?8,400 "	129.63	No	
CUST0259	Ejiro Collins	3/25/25	31	Osun	Broadband MiFi	Female	1	Poor	52	30GB Monthly Broadband Plan	" ?9,000 "	5	" ?45,000 "	49.11	No	
CUST0260	Amina Johns	2/25/25	33	Zamfara	Mobile SIM Card	Male	1	Poor	58	1GB+1.5mins Daily Plan	 ?500 	7	" ?3,500 "	189.48	Yes	Poor Customer Service
CUST0260	Amina Johns	2/25/25	33	Zamfara	5G Broadband Router	Male	1	Poor	58	1.5TB Yearly Broadband Plan	" ?150,000 "	16	" ?2,400,000 "	121.5	Yes	Poor Customer Service
CUST0260	Amina Johns	2/25/25	33	Zamfara	Broadband MiFi	Male	1	Poor	58	60GB Monthly Broadband Plan	" ?14,500 "	14	" ?203,000 "	34.53	Yes	Poor Customer Service
CUST0261	Obinna Simon	3/25/25	39	Zamfara	4G Router	Female	4	Very Good	11	165GB Monthly Plan	" ?35,000 "	4	" ?140,000 "	77.4	No	
CUST0262	Funke Alexander	2/25/25	41	Bauchi	Broadband MiFi	Female	5	Excellent	53	30GB Monthly Broadband Plan	" ?9,000 "	5	" ?45,000 "	96.71	Yes	Fast Data Consumption
CUST0262	Funke Alexander	2/25/25	41	Bauchi	5G Broadband Router	Female	5	Excellent	53	30GB Monthly Broadband Plan	" ?9,000 "	14	" ?126,000 "	179.45	Yes	Fast Data Consumption
CUST0262	Funke Alexander	2/25/25	41	Bauchi	Mobile SIM Card	Female	5	Excellent	53	16.5GB+10mins Monthly Plan	" ?6,500 "	2	" ?13,000 "	84.43	Yes	Fast Data Consumption
CUST0263	Sarah Fritz	2/25/25	70	Osun	Broadband MiFi	Female	3	Good	51	300GB FUP Monthly Unlimited	" ?30,000 "	8	" ?240,000 "	95.69	No	
CUST0263	Sarah Fritz	2/25/25	70	Osun	4G Router	Female	3	Good	51	65GB Monthly Plan	" ?16,000 "	18	" ?288,000 "	57.01	No	
CUST0263	Sarah Fritz	2/25/25	70	Osun	Mobile SIM Card	Female	3	Good	51	20GB Monthly Plan	" ?7,500 "	1	" ?7,500 "	51.93	No	
CUST0264	Tunde Smith	2/25/25	31	Bauchi	Mobile SIM Card	Male	3	Good	25	165GB Monthly Plan	" ?35,000 "	9	" ?315,000 "	130.49	No	
CUST0265	Saidu Martinez	2/25/25	70	Gombe	Mobile SIM Card	Female	2	Fair	44	16.5GB+10mins Monthly Plan	" ?6,500 "	9	" ?58,500 "	111.2	No	
CUST0265	Saidu Martinez	2/25/25	70	Gombe	Broadband MiFi	Female	2	Fair	44	300GB FUP Monthly Unlimited	" ?30,000 "	13	" ?390,000 "	115.74	No	
CUST0265	Saidu Martinez	2/25/25	70	Gombe	4G Router	Female	2	Fair	44	10GB+10mins Monthly Plan	" ?4,500 "	4	" ?18,000 "	171.07	No	
CUST0266	Nura Hunter	2/25/25	73	Abuja (FCT)	Broadband MiFi	Male	3	Good	14	30GB Monthly Broadband Plan	" ?9,000 "	5	" ?45,000 "	160.97	No	
CUST0266	Nura Hunter	2/25/25	73	Abuja (FCT)	Mobile SIM Card	Male	3	Good	14	12.5GB Monthly Plan	" ?5,500 "	14	" ?77,000 "	185.21	No	
CUST0266	Nura Hunter	2/25/25	73	Abuja (FCT)	4G Router	Male	3	Good	14	65GB Monthly Plan	" ?16,000 "	8	" ?128,000 "	13.28	No	
CUST0267	Ejiro Mendoza	2/25/25	26	Rivers	Broadband MiFi	Female	5	Excellent	60	60GB Monthly Broadband Plan	" ?14,500 "	7	" ?101,500 "	88.07	No	
CUST0267	Ejiro Mendoza	2/25/25	26	Rivers	Mobile SIM Card	Female	5	Excellent	60	16.5GB+10mins Monthly Plan	" ?6,500 "	2	" ?13,000 "	57.56	No	
CUST0268	Michael Peterson	2/25/25	45	Abuja (FCT)	5G Broadband Router	Male	1	Poor	24	450GB 3-Month Broadband Plan	" ?75,000 "	13	" ?975,000 "	70.95	No	
CUST0269	Tamuno Diaz	1/25/25	41	Bauchi	5G Broadband Router	Male	1	Poor	48	60GB Monthly Broadband Plan	" ?14,500 "	7	" ?101,500 "	121.47	No	
CUST0269	Tamuno Diaz	1/25/25	41	Bauchi	4G Router	Male	1	Poor	48	165GB Monthly Plan	" ?35,000 "	19	" ?665,000 "	185.98	No	
CUST0269	Tamuno Diaz	1/25/25	41	Bauchi	Mobile SIM Card	Male	1	Poor	48	2.5GB 2-Day Plan	 ?900 	14	" ?12,600 "	52.59	No	
CUST0270	Michael Rodriguez	1/25/25	29	Kaduna	5G Broadband Router	Female	5	Excellent	22	450GB 3-Month Broadband Plan	" ?75,000 "	8	" ?600,000 "	112.85	No	
CUST0270	Michael Rodriguez	1/25/25	29	Kaduna	Mobile SIM Card	Female	5	Excellent	22	7GB Monthly Plan	" ?3,500 "	15	" ?52,500 "	192.27	No	
CUST0270	Michael Rodriguez	1/25/25	29	Kaduna	Mobile SIM Card	Female	5	Excellent	22	165GB Monthly Plan	" ?35,000 "	1	" ?35,000 "	179.36	No	
CUST0271	John Benson	2/25/25	30	Edo	5G Broadband Router	Male	2	Fair	25	30GB Monthly Broadband Plan	" ?9,000 "	9	" ?81,000 "	140.31	No	
CUST0271	John Benson	2/25/25	30	Edo	Mobile SIM Card	Male	2	Fair	25	500MB Daily Plan	 ?350 	13	" ?4,550 "	57.81	No	
CUST0272	Tega Cooper	3/25/25	25	Enugu	Mobile SIM Card	Female	2	Fair	21	10GB+10mins Monthly Plan	" ?4,500 "	7	" ?31,500 "	100.05	No	
CUST0272	Tega Cooper	3/25/25	25	Enugu	5G Broadband Router	Female	2	Fair	21	60GB Monthly Broadband Plan	" ?14,500 "	9	" ?130,500 "	147.22	No	
CUST0273	Fatima Lewis	3/25/25	45	Benue	Broadband MiFi	Male	2	Fair	54	60GB Monthly Broadband Plan	" ?14,500 "	18	" ?261,000 "	122.96	No	
CUST0274	Bola Duffy	3/25/25	77	Gombe	5G Broadband Router	Female	4	Very Good	32	300GB FUP Monthly Unlimited	" ?30,000 "	14	" ?420,000 "	11.3	Yes	Better Offers from Competitors
CUST0274	Bola Duffy	3/25/25	77	Gombe	Mobile SIM Card	Female	4	Very Good	32	165GB Monthly Plan	" ?35,000 "	2	" ?70,000 "	187.96	Yes	Better Offers from Competitors
CUST0274	Bola Duffy	3/25/25	77	Gombe	Broadband MiFi	Female	4	Very Good	32	120GB Monthly Broadband Plan	" ?24,000 "	6	" ?144,000 "	69.78	Yes	Better Offers from Competitors
CUST0275	Zina Gallegos	1/25/25	31	Bauchi	Broadband MiFi	Female	1	Poor	21	300GB FUP Monthly Unlimited	" ?30,000 "	9	" ?270,000 "	122.75	No	
CUST0275	Zina Gallegos	1/25/25	31	Bauchi	Mobile SIM Card	Female	1	Poor	21	10GB+10mins Monthly Plan	" ?4,500 "	8	" ?36,000 "	109.94	No	
CUST0276	Zainab Rogers	2/25/25	76	Bayelsa	5G Broadband Router	Female	4	Very Good	12	120GB Monthly Broadband Plan	" ?24,000 "	19	" ?456,000 "	90.42	Yes	High Call Tarriffs
CUST0276	Zainab Rogers	2/25/25	76	Bayelsa	4G Router	Female	4	Very Good	12	10GB+10mins Monthly Plan	" ?4,500 "	8	" ?36,000 "	195.86	Yes	High Call Tarriffs
CUST0277	Ngozi Dunn	2/25/25	50	Imo	Mobile SIM Card	Female	2	Fair	55	2.5GB 2-Day Plan	 ?900 	16	" ?14,400 "	35.73	Yes	High Call Tarriffs
CUST0278	Amaka Johnson	1/25/25	56	Yobe	4G Router	Female	4	Very Good	17	25GB Monthly Plan	" ?9,000 "	4	" ?36,000 "	95.57	Yes	Poor Customer Service
CUST0279	Alabo Carlson	3/25/25	58	Edo	Mobile SIM Card	Female	3	Good	24	10GB+10mins Monthly Plan	" ?4,500 "	10	" ?45,000 "	195.88	Yes	Poor Network
CUST0279	Alabo Carlson	3/25/25	58	Edo	5G Broadband Router	Female	3	Good	24	200GB Monthly Broadband Plan	" ?25,000 "	17	" ?425,000 "	65.36	Yes	Poor Network
CUST0280	Grace Brock	3/25/25	73	Katsina	4G Router	Female	4	Very Good	40	25GB Monthly Plan	" ?9,000 "	20	" ?180,000 "	84.65	No	
CUST0281	Tamuno Ortiz	2/25/25	25	Katsina	5G Broadband Router	Male	3	Good	22	450GB 3-Month Broadband Plan	" ?75,000 "	15	" ?1,125,000 "	54.61	No	
CUST0281	Tamuno Ortiz	2/25/25	25	Katsina	Mobile SIM Card	Male	3	Good	22	7GB Monthly Plan	" ?3,500 "	17	" ?59,500 "	149.71	No	
CUST0282	Alabo Chavez	1/25/25	68	Abuja (FCT)	5G Broadband Router	Male	2	Fair	55	60GB Monthly Broadband Plan	" ?14,500 "	4	" ?58,000 "	33.8	No	
CUST0282	Alabo Chavez	1/25/25	68	Abuja (FCT)	Mobile SIM Card	Male	2	Fair	55	3.2GB 2-Day Plan	" ?1,000 "	16	" ?16,000 "	13.23	No	
CUST0282	Alabo Chavez	1/25/25	68	Abuja (FCT)	Broadband MiFi	Male	2	Fair	55	120GB Monthly Broadband Plan	" ?24,000 "	13	" ?312,000 "	11.24	No	
CUST0283	Sarah Ballard	2/25/25	26	Anambra	5G Broadband Router	Female	1	Poor	40	60GB Monthly Broadband Plan	" ?14,500 "	15	" ?217,500 "	147.65	No	
CUST0283	Sarah Ballard	2/25/25	26	Anambra	Broadband MiFi	Female	1	Poor	40	150GB FUP Monthly Unlimited	" ?20,000 "	6	" ?120,000 "	26.69	No	
CUST0284	Funke Shaffer	2/25/25	20	Ekiti	5G Broadband Router	Female	4	Very Good	56	300GB FUP Monthly Unlimited	" ?30,000 "	18	" ?540,000 "	193.92	No	
CUST0284	Funke Shaffer	2/25/25	20	Ekiti	Mobile SIM Card	Female	4	Very Good	56	1.5GB 2-Day Plan	 ?600 	15	" ?9,000 "	118.37	No	
CUST0284	Funke Shaffer	2/25/25	20	Ekiti	4G Router	Female	4	Very Good	56	165GB Monthly Plan	" ?35,000 "	18	" ?630,000 "	104.93	No	
CUST0285	Maryam Gates	1/25/25	60	Taraba	5G Broadband Router	Male	4	Very Good	52	120GB Monthly Broadband Plan	" ?24,000 "	17	" ?408,000 "	2.61	No	
CUST0285	Maryam Gates	1/25/25	60	Taraba	Broadband MiFi	Male	4	Very Good	52	150GB FUP Monthly Unlimited	" ?20,000 "	16	" ?320,000 "	69.11	No	
CUST0286	David George	1/25/25	17	Yobe	4G Router	Female	4	Very Good	20	10GB+10mins Monthly Plan	" ?4,500 "	18	" ?81,000 "	82.64	No	
CUST0286	David George	1/25/25	17	Yobe	Mobile SIM Card	Female	4	Very Good	20	12.5GB Monthly Plan	" ?5,500 "	6	" ?33,000 "	79.25	No	
CUST0287	Omamuzo Rivera	2/25/25	64	Osun	5G Broadband Router	Female	2	Fair	6	450GB 3-Month Broadband Plan	" ?75,000 "	3	" ?225,000 "	38.01	No	
CUST0287	Omamuzo Rivera	2/25/25	64	Osun	4G Router	Female	2	Fair	6	10GB+10mins Monthly Plan	" ?4,500 "	4	" ?18,000 "	27.76	No	
CUST0287	Omamuzo Rivera	2/25/25	64	Osun	Mobile SIM Card	Female	2	Fair	6	12.5GB Monthly Plan	" ?5,500 "	9	" ?49,500 "	123.74	No	
CUST0288	Grace Chaney	1/25/25	40	Niger	5G Broadband Router	Male	5	Excellent	10	1.5TB Yearly Broadband Plan	" ?150,000 "	8	" ?1,200,000 "	145.56	Yes	Poor Network
CUST0288	Grace Chaney	1/25/25	40	Niger	Broadband MiFi	Male	5	Excellent	10	30GB Monthly Broadband Plan	" ?9,000 "	16	" ?144,000 "	30.56	Yes	Poor Network
CUST0289	Fatima Wheeler	2/25/25	59	Kogi	5G Broadband Router	Female	3	Good	51	150GB FUP Monthly Unlimited	" ?20,000 "	5	" ?100,000 "	168.79	No	
CUST0290	Sade Ryan	2/25/25	50	Kebbi	Mobile SIM Card	Male	2	Fair	35	3.2GB 2-Day Plan	" ?1,000 "	8	" ?8,000 "	194.93	Yes	Better Offers from Competitors
CUST0290	Sade Ryan	2/25/25	50	Kebbi	Broadband MiFi	Male	2	Fair	35	60GB Monthly Broadband Plan	" ?14,500 "	15	" ?217,500 "	154.36	Yes	Better Offers from Competitors
CUST0291	Halima Mahoney	1/25/25	20	Benue	Mobile SIM Card	Female	5	Excellent	48	20GB Monthly Plan	" ?7,500 "	10	" ?75,000 "	136.45	No	
CUST0292	Ese Rose	2/25/25	36	Rivers	4G Router	Male	3	Good	17	165GB Monthly Plan	" ?35,000 "	6	" ?210,000 "	65.24	Yes	Poor Network
CUST0292	Ese Rose	2/25/25	36	Rivers	Broadband MiFi	Male	3	Good	17	300GB FUP Monthly Unlimited	" ?30,000 "	13	" ?390,000 "	117.15	Yes	Poor Network
CUST0292	Ese Rose	2/25/25	36	Rivers	5G Broadband Router	Male	3	Good	17	60GB Monthly Broadband Plan	" ?14,500 "	2	" ?29,000 "	2.28	Yes	Poor Network
CUST0293	John Jones	2/25/25	35	Gombe	Broadband MiFi	Male	4	Very Good	16	300GB FUP Monthly Unlimited	" ?30,000 "	18	" ?540,000 "	129.09	Yes	Relocation
CUST0293	John Jones	2/25/25	35	Gombe	Mobile SIM Card	Male	4	Very Good	16	3.2GB 2-Day Plan	" ?1,000 "	8	" ?8,000 "	25.6	Yes	Relocation
CUST0294	Ese Bailey	2/25/25	60	Nasarawa	Broadband MiFi	Male	3	Good	2	60GB Monthly Broadband Plan	" ?14,500 "	18	" ?261,000 "	112.03	No	
CUST0294	Ese Bailey	2/25/25	60	Nasarawa	4G Router	Male	3	Good	2	165GB Monthly Plan	" ?35,000 "	6	" ?210,000 "	38.36	No	
CUST0295	David Higgins	2/25/25	60	Niger	5G Broadband Router	Female	1	Poor	18	200GB Monthly Broadband Plan	" ?25,000 "	17	" ?425,000 "	91.09	No	
CUST0295	David Higgins	2/25/25	60	Niger	4G Router	Female	1	Poor	18	165GB Monthly Plan	" ?35,000 "	1	" ?35,000 "	146.86	No	
CUST0296	Ejiro Scott	2/25/25	46	Niger	4G Router	Male	2	Fair	43	25GB Monthly Plan	" ?9,000 "	11	" ?99,000 "	64.86	No	
CUST0296	Ejiro Scott	2/25/25	46	Niger	5G Broadband Router	Male	2	Fair	43	150GB FUP Monthly Unlimited	" ?20,000 "	3	" ?60,000 "	19.7	No	
CUST0297	Bola Spencer	1/25/25	32	Enugu	Mobile SIM Card	Male	4	Very Good	13	16.5GB+10mins Monthly Plan	" ?6,500 "	19	" ?123,500 "	124.98	Yes	Poor Network
CUST0297	Bola Spencer	1/25/25	32	Enugu	5G Broadband Router	Male	4	Very Good	13	120GB Monthly Broadband Plan	" ?24,000 "	8	" ?192,000 "	10.29	Yes	Poor Network
CUST0297	Bola Spencer	1/25/25	32	Enugu	4G Router	Male	4	Very Good	13	65GB Monthly Plan	" ?16,000 "	7	" ?112,000 "	3.11	Yes	Poor Network
CUST0298	Grace Davis	2/25/25	26	Sokoto	5G Broadband Router	Male	3	Good	24	30GB Monthly Broadband Plan	" ?9,000 "	10	" ?90,000 "	146.99	No	
CUST0299	Kunle Fuller	2/25/25	43	Bauchi	4G Router	Male	5	Excellent	7	10GB+10mins Monthly Plan	" ?4,500 "	18	" ?81,000 "	111.91	No	
CUST0300	Ibim Wilkerson	2/25/25	29	Ekiti	Mobile SIM Card	Female	1	Poor	45	1.5GB 2-Day Plan	 ?600 	20	" ?12,000 "	107.01	Yes	Poor Customer Service
CUST0300	Ibim Wilkerson	2/25/25	29	Ekiti	5G Broadband Router	Female	1	Poor	45	1.5TB Yearly Broadband Plan	" ?150,000 "	11	" ?1,650,000 "	186.74	Yes	Poor Customer Service
CUST0300	Ibim Wilkerson	2/25/25	29	Ekiti	4G Router	Female	1	Poor	45	25GB Monthly Plan	" ?9,000 "	14	" ?126,000 "	169.05	Yes	Poor Customer Service
CUST0301	Boma Knight	3/25/25	57	Imo	Mobile SIM Card	Male	3	Good	25	2.5GB 2-Day Plan	 ?900 	20	" ?18,000 "	196.6	No	
CUST0301	Boma Knight	3/25/25	57	Imo	Broadband MiFi	Male	3	Good	25	30GB Monthly Broadband Plan	" ?9,000 "	10	" ?90,000 "	103.76	No	
CUST0302	Tunde Wallace	3/25/25	54	Osun	5G Broadband Router	Male	1	Poor	55	150GB FUP Monthly Unlimited	" ?20,000 "	12	" ?240,000 "	8.03	No	
CUST0302	Tunde Wallace	3/25/25	54	Osun	Mobile SIM Card	Male	1	Poor	55	1.5GB 2-Day Plan	 ?600 	12	" ?7,200 "	28.11	No	
CUST0302	Tunde Wallace	3/25/25	54	Osun	Broadband MiFi	Male	1	Poor	55	120GB Monthly Broadband Plan	" ?24,000 "	9	" ?216,000 "	50.35	No	
CUST0303	Maryam Walker	1/25/25	27	Kebbi	Mobile SIM Card	Male	3	Good	47	3.2GB 2-Day Plan	" ?1,000 "	10	" ?10,000 "	119.25	No	
CUST0304	Bola Castro	3/25/25	64	Katsina	Mobile SIM Card	Male	3	Good	59	500MB Daily Plan	 ?350 	20	" ?7,000 "	149.66	No	
CUST0304	Bola Castro	3/25/25	64	Katsina	Broadband MiFi	Male	3	Good	59	30GB Monthly Broadband Plan	" ?9,000 "	13	" ?117,000 "	126.96	No	
CUST0305	Sade Shepard	2/25/25	55	Bauchi	Mobile SIM Card	Male	3	Good	21	65GB Monthly Plan	" ?16,000 "	13	" ?208,000 "	134.89	No	
CUST0306	Alabo Cortez	3/25/25	80	Katsina	Mobile SIM Card	Male	4	Very Good	28	2.5GB 2-Day Plan	 ?900 	9	" ?8,100 "	109.86	Yes	Costly Data Plans
CUST0307	Chinedu Hoffman	2/25/25	67	Zamfara	Mobile SIM Card	Female	2	Fair	50	20GB Monthly Plan	" ?7,500 "	7	" ?52,500 "	130.62	No	
CUST0308	Sarah Flores	2/25/25	47	Imo	Broadband MiFi	Male	3	Good	18	60GB Monthly Broadband Plan	" ?14,500 "	7	" ?101,500 "	73.37	No	
CUST0308	Sarah Flores	2/25/25	47	Imo	Mobile SIM Card	Male	3	Good	18	7GB Monthly Plan	" ?3,500 "	1	" ?3,500 "	69.23	No	
CUST0308	Sarah Flores	2/25/25	47	Imo	4G Router	Male	3	Good	18	25GB Monthly Plan	" ?9,000 "	12	" ?108,000 "	34.27	No	
CUST0309	Alabo Guerra	2/25/25	34	Nasarawa	Broadband MiFi	Male	2	Fair	60	30GB Monthly Broadband Plan	" ?9,000 "	8	" ?72,000 "	148.05	No	
CUST0310	Obinna Ballard	1/25/25	52	Lagos	5G Broadband Router	Female	3	Good	45	60GB Monthly Broadband Plan	" ?14,500 "	7	" ?101,500 "	148.13	No	
